timestamp,close,high,low,trade_count,open,volume,vwap,ticker
2024-01-02 05:00:00+00:00,413.74,414.775,409.03,1286,409.03,37712,412.53749,DPZ
2024-01-03 05:00:00+00:00,400.85,413.14,400.64,1029,412.0,33067,404.208091,DPZ
2024-01-04 05:00:00+00:00,401.35,404.755,399.59,1721,402.135,36277,402.052676,DPZ
2024-01-05 05:00:00+00:00,400.1,403.965,399.765,1630,402.63,34223,401.522596,DPZ
2024-01-08 05:00:00+00:00,402.68,402.83,395.38,1694,402.83,34095,400.260373,DPZ
2024-01-09 05:00:00+00:00,410.05,412.0,400.81,983,401.765,29791,408.718915,DPZ
2024-01-10 05:00:00+00:00,414.15,414.15,406.79,2208,410.47,25399,411.630971,DPZ
2024-01-11 05:00:00+00:00,412.215,412.32,408.785,639,412.32,10773,410.47369,DPZ
2024-01-12 05:00:00+00:00,411.25,411.335,407.26,680,409.63,14606,409.683492,DPZ
2024-01-16 05:00:00+00:00,425.885,425.885,412.77,1585,413.5,47190,421.649129,DPZ
2024-01-17 05:00:00+00:00,422.105,427.095,421.265,1622,423.27,37302,423.323652,DPZ
2024-01-18 05:00:00+00:00,425.67,430.33,421.615,1219,426.36,34609,424.320077,DPZ
2024-01-19 05:00:00+00:00,426.23,427.79,422.41,1322,425.855,30661,424.835678,DPZ
2024-01-22 05:00:00+00:00,428.03,429.675,425.84,831,426.32,23392,427.64143,DPZ
2024-01-23 05:00:00+00:00,425.59,430.07,423.99,910,428.765,22439,425.703401,DPZ
2024-01-24 05:00:00+00:00,421.58,428.38,420.25,1124,428.09,34796,422.221729,DPZ
2024-01-25 05:00:00+00:00,418.08,420.985,413.085,2125,420.985,43589,416.203018,DPZ
2024-01-26 05:00:00+00:00,418.955,420.57,416.555,1204,418.7,22476,418.234984,DPZ
2024-01-29 05:00:00+00:00,433.225,433.37,420.88,1227,420.88,29239,430.603079,DPZ
2024-01-30 05:00:00+00:00,434.325,438.73,434.29,1165,434.9,30738,436.306265,DPZ
2024-01-31 05:00:00+00:00,426.49,434.96,424.55,962,434.655,24066,429.667466,DPZ
2024-02-01 05:00:00+00:00,433.5,433.56,426.385,1159,426.385,26710,429.707761,DPZ
2024-02-02 05:00:00+00:00,421.98,427.28,421.55,1649,424.07,38921,424.12439,DPZ
2024-02-05 05:00:00+00:00,417.83,420.97,414.29,1226,420.43,32754,418.182518,DPZ
2024-02-06 05:00:00+00:00,421.135,424.805,416.75,1253,418.555,38851,420.502803,DPZ
2024-02-07 05:00:00+00:00,422.075,427.0,420.35,745,420.35,21401,424.096084,DPZ
2024-02-08 05:00:00+00:00,426.875,431.02,423.03,1225,423.03,32287,427.321142,DPZ
2024-02-09 05:00:00+00:00,425.36,426.82,424.68,638,425.505,11453,425.888522,DPZ
2024-02-12 05:00:00+00:00,427.32,428.96,425.425,858,426.19,18447,426.822944,DPZ
2024-02-13 05:00:00+00:00,421.56,425.52,418.765,895,423.085,22689,421.713954,DPZ
2024-02-14 05:00:00+00:00,423.6,424.17,417.695,1139,423.16,23429,420.827553,DPZ
2024-02-15 05:00:00+00:00,424.92,427.84,422.62,718,424.43,19450,424.665511,DPZ
2024-02-16 05:00:00+00:00,421.895,427.745,421.895,1180,422.875,22850,424.262028,DPZ
2024-02-20 05:00:00+00:00,416.92,420.48,416.75,1696,420.48,36130,418.405151,DPZ
2024-02-21 05:00:00+00:00,420.565,421.57,416.915,1120,416.915,25640,419.089442,DPZ
2024-02-22 05:00:00+00:00,427.995,429.185,419.99,2112,422.415,49872,425.382993,DPZ
